Trade_ID,Date,Bar_Number,Strategy_State,Ticker,Decision,Decision_Reason,Indicator_ADX,Indicator_EMA_fast,Indicator_EMA_slow,Threshold_adx_threshold_high,Threshold_adx_threshold_low,Order_Type,Shares,Fill_Price,Position_Value,Slippage,Commission,Portfolio_Value_Before,Portfolio_Value_After,Cash_Before,Cash_After,Allocation_Before,Allocation_After,Cumulative_Return_Pct
253,2014-03-23 22:00:00,3103,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=21.60 (Building trend)",21.603589949600423,89.62537437279292,89.01479740452922,25.0,20.0,MARKET,709,2.685599917,1904.090341153,0.0,7.09,6371.43419503,6362.442006877,6371.43419503,4460.253853877,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",-36.37557993123
254,2014-03-25 22:00:00,3109,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=27.94 (Strong trend)",27.936913220935637,89.31365590364828,88.90031717348432,25.0,20.0,MARKET,709,2.636943417,1869.592882653,0.0,7.09,6331.718200877,6322.75673653,4460.253853877,6322.75673653,"CASH: 70.4%, TQQQ: 29.6%",CASH: 100.0%,-36.7724326347
255,2014-03-25 22:00:00,3109,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=27.94 (Strong trend)",27.936913220935637,89.31365590364828,88.90031717348432,25.0,20.0,MARKET,1431,2.642222583,3781.020516273,0.0,14.31,6322.75673653,6304.669493257,6322.75673653,2527.426220257,CASH: 100.0%,"CASH: 40.1%, TQQQ: 59.9%",-36.95330506743
256,2014-04-03 22:00:00,3130,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast < EMA_slow, ADX=27.94 (Strong trend)",27.94355173581696,88.62306158886062,88.63471915835405,25.0,20.0,MARKET,1431,2.65359375,3797.29265625,0.0,14.31,6328.519970257,6310.408876507,2527.426220257,6310.408876507,"CASH: 39.9%, TQQQ: 60.1%",CASH: 100.0%,-36.89591123493
257,2014-05-26 22:00:00,3235,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=22.71 (Building trend)",22.711051709073004,88.23895521476281,88.01771342357861,25.0,20.0,MARKET,694,2.7202175,1887.830945,0.0,6.94,6310.408876507,6301.582931507,6310.408876507,4415.637931507,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",-36.98417068493
258,2014-05-27 22:00:00,3238,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=26.83 (Strong trend)",26.83152518024264,88.47805685704132,88.22707081637617,25.0,20.0,MARKET,694,2.816763417,1954.833811398,0.0,6.94,6372.428533507,6363.531742905,4415.637931507,6363.531742905,"CASH: 69.3%, TQQQ: 30.7%",CASH: 100.0%,-36.36468257095
259,2014-05-27 22:00:00,3238,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=26.83 (Strong trend)",26.83152518024264,88.47805685704132,88.22707081637617,25.0,20.0,MARKET,1349,2.822402583,3807.421084467,0.0,13.49,6363.531742905,6346.238125438,6363.531742905,2542.620658438,CASH: 100.0%,"CASH: 40.1%, TQQQ: 59.9%",-36.53761874562
260,2014-07-22 22:00:00,3355,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=24.87 (Building trend)",24.870260678249466,95.09632220994695,93.04199470107494,25.0,20.0,MARKET,1349,3.3791175,4558.4295075,0.0,13.49,7105.613158438,7087.560165938,2542.620658438,7087.560165938,"CASH: 35.8%, TQQQ: 64.2%",CASH: 100.0%,-29.12439834062
261,2014-07-22 22:00:00,3355,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=24.87 (Building trend)",24.870260678249466,95.09632220994695,93.04199470107494,25.0,20.0,MARKET,626,3.3858825,2119.562445,0.0,6.26,7087.560165938,7079.182720938,7087.560165938,4961.737720938,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",-29.20817279062
262,2014-07-28 22:00:00,3367,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast > EMA_slow, ADX=18.68 (Weak trend)",18.677606493527023,95.656355692986,93.66573300963283,25.0,20.0,MARKET,626,3.392437167,2123.665666542,0.0,6.26,7087.529178938,7079.14338748,4961.737720938,7079.14338748,"CASH: 70.0%, TQQQ: 30.0%",CASH: 100.0%,-29.2085661252
263,2014-07-28 22:00:00,3367,"Regime 5: Weak Bullish (ADX <= 20, EMA_fast > EMA_slow)",QQQ,BUY,"EMA_fast > EMA_slow, ADX=18.68 (Weak trend)",18.677606493527023,95.656355692986,93.66573300963283,25.0,20.0,MARKET,36,96.6966,3481.0776,0.0,0.36,7079.14338748,7075.30578748,7079.14338748,3597.70578748,CASH: 100.0%,"CASH: 50.8%, QQQ: 49.2%",-29.2469421252
264,2014-07-30 22:00:00,3373,Liquidating QQQ position (regime change),QQQ,SELL,"EMA_fast > EMA_slow, ADX=20.05 (Building trend)",20.05350004862125,95.70664542937679,93.7217125893857,25.0,20.0,MARKET,36,94.92498,3417.29928,0.0,0.36,7018.42578748,7014.64506748,3597.70578748,7014.64506748,"CASH: 51.3%, QQQ: 48.7%",CASH: 100.0%,-29.8535493252
265,2014-07-30 22:00:00,3373,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=20.05 (Building trend)",20.05350004862125,95.70664542937679,93.7217125893857,25.0,20.0,MARKET,613,3.422586167,2098.045320371,0.0,6.13,7014.64506748,7006.419118109,7014.64506748,4910.469747109,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",-29.93580881891
266,2014-08-03 22:00:00,3379,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=26.70 (Strong trend)",26.703813519059917,95.5811073190438,93.84216978119791,25.0,20.0,MARKET,613,3.17057625,1943.56324125,0.0,6.13,6855.978497109,6847.902988359,4910.469747109,6847.902988359,"CASH: 71.6%, TQQQ: 28.4%",CASH: 100.0%,-31.52097011641
267,2014-08-03 22:00:00,3379,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=26.70 (Strong trend)",26.703813519059917,95.5811073190438,93.84216978119791,25.0,20.0,MARKET,1290,3.17692375,4098.2316375,0.0,12.9,6847.902988359,6830.908850859,6847.902988359,2736.771350859,CASH: 100.0%,"CASH: 40.1%, TQQQ: 59.9%",-31.69091149141
268,2014-09-11 22:00:00,3463,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=24.13 (Building trend)",24.13038666609571,99.01457027272963,97.39700471400944,25.0,20.0,MARKET,1290,3.72502125,4805.2774125,0.0,12.9,7546.858850859,7529.148763359,2736.771350859,7529.148763359,"CASH: 36.3%, TQQQ: 63.7%",CASH: 100.0%,-24.70851236641
269,2014-09-11 22:00:00,3463,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=24.13 (Building trend)",24.13038666609571,99.01457027272963,97.39700471400944,25.0,20.0,MARKET,604,3.73247875,2254.417165,0.0,6.04,7529.148763359,7520.856598359,7529.148763359,5268.691598359,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",-24.79143401641
270,2014-09-14 22:00:00,3466,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=26.64 (Strong trend)",26.63723597852198,98.96712305007898,97.42834729586158,25.0,20.0,MARKET,604,3.66633,2214.46332,0.0,6.04,7485.371598359,7477.114918359,5268.691598359,7477.114918359,"CASH: 70.4%, TQQQ: 29.6%",CASH: 100.0%,-25.22885081641
271,2014-09-14 22:00:00,3466,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=26.64 (Strong trend)",26.63723597852198,98.96712305007898,97.42834729586158,25.0,20.0,MARKET,1219,3.67367,4478.20373,0.0,12.19,7477.114918359,7460.451188359,7477.114918359,2986.721188359,CASH: 100.0%,"CASH: 40.0%, TQQQ: 60.0%",-25.39548811641
272,2014-09-18 22:00:00,3478,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=22.74 (Building trend)",22.74117955629594,99.25101547758068,97.82983311228531,25.0,20.0,MARKET,1219,3.749164083,4570.231017177,0.0,12.19,7561.527011359,7544.762205536,2986.721188359,7544.762205536,"CASH: 39.5%, TQQQ: 60.5%",CASH: 100.0%,-24.55237794464
273,2014-09-18 22:00:00,3478,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=22.74 (Building trend)",22.74117955629594,99.25101547758068,97.82983311228531,25.0,20.0,MARKET,601,3.756669917,2257.758620117,0.0,6.01,7544.762205536,7536.496702419,7544.762205536,5280.993585419,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",-24.63503297581
274,2014-10-01 22:00:00,3505,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=28.52 (Strong trend)",28.519604203431552,98.68627649958701,98.08311212129807,25.0,20.0,MARKET,601,3.428650917,2060.619201117,0.0,6.01,7343.675468419,7335.602786536,5280.993585419,7335.602786536,"CASH: 71.9%, TQQQ: 28.1%",CASH: 100.0%,-26.64397213464
275,2014-10-01 22:00:00,3505,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=28.52 (Strong trend)",28.519604203431552,98.68627649958701,98.08311212129807,25.0,20.0,MARKET,1278,3.435515083,4390.588276074,0.0,12.78,7335.602786536,7318.436584462,7335.602786536,2932.234510462,CASH: 100.0%,"CASH: 40.1%, TQQQ: 59.9%",-26.81563415538
276,2014-10-08 22:00:00,3520,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=23.15 (Building trend)",23.153020804630827,98.24191746223329,97.97602197968006,25.0,20.0,MARKET,1278,3.551861583,4539.279103074,0.0,12.78,7476.057436462,7458.733613536,2932.234510462,7458.733613536,"CASH: 39.2%, TQQQ: 60.8%",CASH: 100.0%,-25.41266386464
277,2014-10-08 22:00:00,3520,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=23.15 (Building trend)",23.153020804630827,98.24191746223329,97.97602197968006,25.0,20.0,MARKET,627,3.558972417,2231.475705459,0.0,6.27,7458.733613536,7450.234367077,7458.733613536,5220.987908077,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",-25.49765632923
278,2014-10-09 22:00:00,3523,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast < EMA_slow, ADX=25.89 (Strong trend)",25.88813502211865,97.88353210747503,97.97347852181895,25.0,20.0,MARKET,627,3.374954667,2116.096576209,0.0,6.27,7339.202699077,7330.814484286,5220.987908077,7330.814484286,"CASH: 71.1%, TQQQ: 28.9%",CASH: 100.0%,-26.69185515714
279,2014-10-28 22:00:00,3562,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=35.55 (Strong trend)",35.55088808332086,97.13229477781839,97.13170302759593,25.0,20.0,MARKET,1181,3.71496125,4387.36923625,0.0,11.81,7330.814484286,7314.621498036,7330.814484286,2931.635248036,CASH: 100.0%,"CASH: 40.1%, TQQQ: 59.9%",-26.85378501964
280,2014-12-29 22:00:00,3688,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=22.66 (Building trend)",22.66220936500347,103.8998120807553,102.53875076643924,25.0,20.0,MARKET,1181,4.27572,5049.62532,0.0,11.81,7986.315248036,7969.450568036,2931.635248036,7969.450568036,"CASH: 36.7%, TQQQ: 63.3%",CASH: 100.0%,-20.30549431964
281,2014-12-29 22:00:00,3688,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=22.66 (Building trend)",22.66220936500347,103.8998120807553,102.53875076643924,25.0,20.0,MARKET,557,4.28428,2386.34396,0.0,5.57,7969.450568036,7961.496608036,7969.450568036,5577.536608036,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",-20.38503391964
282,2015-01-01 22:00:00,3694,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=25.46 (Strong trend)",25.455923726491893,103.75394355090926,102.63066535512465,25.0,20.0,MARKET,557,4.056356583,2259.390616731,0.0,5.57,7839.188877036,7831.357224767,5577.536608036,7831.357224767,"CASH: 71.1%, TQQQ: 28.9%",CASH: 100.0%,-21.68642775233
283,2015-01-01 22:00:00,3694,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=25.46 (Strong trend)",25.455923726491893,103.75394355090926,102.63066535512465,25.0,20.0,MARKET,1154,4.064477417,4690.406939218,0.0,11.54,7831.357224767,7815.131503549,7831.357224767,3129.410285549,CASH: 100.0%,"CASH: 40.0%, TQQQ: 60.0%",-21.84868496451
284,2015-01-19 22:00:00,3727,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast < EMA_slow, ADX=25.12 (Strong trend)",25.11869487473359,102.10892103337682,102.2351549235439,25.0,20.0,MARKET,1154,3.762900333,4342.386984282,0.0,11.54,7476.144003549,7460.257269831,3129.410285549,7460.257269831,"CASH: 41.9%, TQQQ: 58.1%",CASH: 100.0%,-25.39742730169
285,2015-01-25 22:00:00,3739,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=27.12 (Strong trend)",27.117379005552532,102.64368797797228,102.61428942858396,25.0,20.0,MARKET,1074,4.158321167,4466.036933358,0.0,10.74,7460.257269831,7445.055694473,7460.257269831,2983.480336473,CASH: 100.0%,"CASH: 40.1%, TQQQ: 59.9%",-25.54944305527
286,2015-01-26 22:00:00,3742,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast < EMA_slow, ADX=25.51 (Strong trend)",25.51383802092,102.52956896556091,102.58728353621373,25.0,20.0,MARKET,1074,4.140855,4447.27827,0.0,10.74,7435.210336473,7420.018606473,2983.480336473,7420.018606473,"CASH: 40.1%, TQQQ: 59.9%",CASH: 100.0%,-25.79981393527
287,2015-02-11 22:00:00,3778,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=22.45 (Building trend)",22.451726344836832,103.21778583591446,103.0299204705181,25.0,20.0,MARKET,529,4.20044625,2222.03606625,0.0,5.29,7420.018606473,7412.508790223,7420.018606473,5192.692540223,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",-25.87491209777
288,2015-02-12 22:00:00,3781,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=26.89 (Strong trend)",26.889252975277095,103.57132438564268,103.25191092140713,25.0,20.0,MARKET,529,4.338574083,2295.105689907,0.0,5.29,7490.095633223,7482.50823013,5192.692540223,7482.50823013,"CASH: 69.3%, TQQQ: 30.7%",CASH: 100.0%,-25.1749176987
289,2015-02-12 22:00:00,3781,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=26.89 (Strong trend)",26.889252975277095,103.57132438564268,103.25191092140713,25.0,20.0,MARKET,1031,4.347259917,4482.024974427,0.0,10.31,7482.50823013,7467.720682703,7482.50823013,2990.173255703,CASH: 100.0%,"CASH: 40.0%, TQQQ: 60.0%",-25.32279317297
290,2015-04-08 22:00:00,3892,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=24.83 (Building trend)",24.82835910314214,106.40740802585917,105.83501214624097,25.0,20.0,MARKET,1031,4.40559,4542.16329,0.0,10.31,7536.883255703,7522.026545703,2990.173255703,7522.026545703,"CASH: 39.7%, TQQQ: 60.3%",CASH: 100.0%,-24.77973454297
291,2015-04-08 22:00:00,3892,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=24.83 (Building trend)",24.82835910314214,106.40740802585917,105.83501214624097,25.0,20.0,MARKET,510,4.41441,2251.3491,0.0,5.1,7522.026545703,7514.677445703,7522.026545703,5265.577445703,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",-24.85322554297
292,2015-04-15 22:00:00,3907,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast > EMA_slow, ADX=19.28 (Weak trend)",19.282348294234726,106.87590635441919,106.21900237599641,25.0,20.0,MARKET,510,4.5479475,2319.453225,0.0,5.1,7587.352445703,7579.930670703,5265.577445703,7579.930670703,"CASH: 69.4%, TQQQ: 30.6%",CASH: 100.0%,-24.20069329297
293,2015-04-15 22:00:00,3907,"Regime 5: Weak Bullish (ADX <= 20, EMA_fast > EMA_slow)",QQQ,BUY,"EMA_fast > EMA_slow, ADX=19.28 (Weak trend)",19.282348294234726,106.87590635441919,106.21900237599641,25.0,20.0,MARKET,35,107.79769,3772.91915,0.0,0.35,7579.930670703,7575.811520703,7579.930670703,3806.661520703,CASH: 100.0%,"CASH: 50.2%, QQQ: 49.8%",-24.24188479297
294,2015-04-16 22:00:00,3910,Liquidating QQQ position (regime change),QQQ,SELL,"EMA_fast > EMA_slow, ADX=20.48 (Building trend)",20.482570917346425,106.79810052341513,106.3822082654978,25.0,20.0,MARKET,35,105.90399,3706.63965,0.0,0.35,7517.011520703,7512.951170703,3806.661520703,7512.951170703,"CASH: 50.6%, QQQ: 49.4%",CASH: 100.0%,-24.87048829297
295,2015-04-16 22:00:00,3910,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=20.48 (Building trend)",20.482570917346425,106.79810052341513,106.3822082654978,25.0,20.0,MARKET,495,4.541203667,2247.895815165,0.0,4.95,7512.951170703,7505.755520538,7512.951170703,5260.105355538,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",-24.94244479462
296,2015-04-19 22:00:00,3913,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast > EMA_slow, ADX=18.78 (Weak trend)",18.77631021569434,106.87503916742556,106.45082325598672,25.0,20.0,MARKET,495,4.320258417,2138.527916415,0.0,4.95,7400.773940538,7393.683271953,5260.105355538,7393.683271953,"CASH: 71.1%, TQQQ: 28.9%",CASH: 100.0%,-26.06316728047
297,2015-04-19 22:00:00,3913,"Regime 5: Weak Bullish (ADX <= 20, EMA_fast > EMA_slow)",QQQ,BUY,"EMA_fast > EMA_slow, ADX=18.78 (Weak trend)",18.77631021569434,106.87503916742556,106.45082325598672,25.0,20.0,MARKET,34,107.7076,3662.0584,0.0,0.34,7393.683271953,7389.684871953,7393.683271953,3731.284871953,CASH: 100.0%,"CASH: 50.5%, QQQ: 49.5%",-26.10315128047
298,2015-04-23 22:00:00,3925,Liquidating QQQ position (regime change),QQQ,SELL,"EMA_fast > EMA_slow, ADX=21.04 (Building trend)",21.036212574095483,107.62987921769813,106.65204567205113,25.0,20.0,MARKET,34,110.42946,3754.60164,0.0,0.34,7489.644871953,7485.546511953,3731.284871953,7485.546511953,"CASH: 49.8%, QQQ: 50.2%",CASH: 100.0%,-25.14453488047
299,2015-04-23 22:00:00,3925,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=21.04 (Building trend)",21.036212574095483,107.62987921769813,106.65204567205113,25.0,20.0,MARKET,476,4.710538833,2242.216484508,0.0,4.76,7485.546511953,7478.546535445,7485.546511953,5238.570027445,CASH: 100.0%,"CASH: 70.0%, TQQQ: 30.0%",-25.21453464555
300,2015-05-03 22:00:00,3943,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast > EMA_slow, ADX=18.87 (Weak trend)",18.87324051474751,108.33397056673209,107.30283499283877,25.0,20.0,MARKET,476,4.690305,2232.58518,0.0,4.76,7473.390027445,7466.395207445,5238.570027445,7466.395207445,"CASH: 70.1%, TQQQ: 29.9%",CASH: 100.0%,-25.33604792555
301,2015-05-03 22:00:00,3943,"Regime 5: Weak Bullish (ADX <= 20, EMA_fast > EMA_slow)",QQQ,BUY,"EMA_fast > EMA_slow, ADX=18.87 (Weak trend)",18.87324051474751,108.33397056673209,107.30283499283877,25.0,20.0,MARKET,34,109.33923,3717.53382,0.0,0.34,7466.395207445,7462.341387445,7466.395207445,3748.521387445,CASH: 100.0%,"CASH: 50.2%, QQQ: 49.8%",-25.37658612555
302,2015-05-04 22:00:00,3946,Liquidating QQQ position (regime change),QQQ,SELL,"EMA_fast > EMA_slow, ADX=20.13 (Building trend)",20.128111997979136,108.24896899134016,107.27867882558701,25.0,20.0,MARKET,34,107.34255,3649.6467,0.0,0.34,7401.821387445,7397.828087445,3748.521387445,7397.828087445,"CASH: 50.6%, QQQ: 49.4%",CASH: 100.0%,-26.02171912555
303,2015-05-04 22:00:00,3946,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=20.13 (Building trend)",20.128111997979136,108.24896899134016,107.27867882558701,25.0,20.0,MARKET,470,4.716378667,2216.69797349,0.0,4.7,7397.828087445,7390.913603955,7397.828087445,5176.430113955,CASH: 100.0%,"CASH: 70.0%, TQQQ: 30.0%",-26.09086396045
304,2015-05-06 22:00:00,3952,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=25.77 (Strong trend)",25.768248179013092,108.03525091026172,107.43392293687218,25.0,20.0,MARKET,470,4.3881075,2062.410525,0.0,4.7,7240.905113955,7234.140638955,5176.430113955,7234.140638955,"CASH: 71.5%, TQQQ: 28.5%",CASH: 100.0%,-27.65859361045
305,2015-05-06 22:00:00,3952,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=25.77 (Strong trend)",25.768248179013092,108.03525091026172,107.43392293687218,25.0,20.0,MARKET,985,4.3968925,4330.9391125,0.0,9.85,7234.140638955,7219.964026455,7234.140638955,2893.351526455,CASH: 100.0%,"CASH: 40.1%, TQQQ: 59.9%",-27.80035973545
306,2015-05-07 22:00:00,3955,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=24.32 (Building trend)",24.316892366331665,108.1006169388248,107.59382134480693,25.0,20.0,MARKET,985,4.463449083,4396.497346755,0.0,9.85,7294.249771455,7279.99887321,2893.351526455,7279.99887321,"CASH: 39.7%, TQQQ: 60.3%",CASH: 100.0%,-27.2000112679
307,2015-05-07 22:00:00,3955,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=24.32 (Building trend)",24.316892366331665,108.1006169388248,107.59382134480693,25.0,20.0,MARKET,487,4.472384917,2178.051454579,0.0,4.87,7279.99887321,7272.952997631,7279.99887321,5097.077418631,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",-27.27047002369
308,2015-05-14 22:00:00,3970,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast > EMA_slow, ADX=19.31 (Weak trend)",19.30768854491363,108.35428408466272,107.99272054570926,25.0,20.0,MARKET,487,4.74150375,2309.11232625,0.0,4.87,7408.501168631,7401.319744881,5097.077418631,7401.319744881,"CASH: 68.8%, TQQQ: 31.2%",CASH: 100.0%,-25.98680255119
309,2015-05-14 22:00:00,3970,"Regime 5: Weak Bullish (ADX <= 20, EMA_fast > EMA_slow)",QQQ,BUY,"EMA_fast > EMA_slow, ADX=19.31 (Weak trend)",19.30768854491363,108.35428408466272,107.99272054570926,25.0,20.0,MARKET,33,109.68958,3619.75614,0.0,0.33,7401.319744881,7397.373604881,7401.319744881,3781.233604881,CASH: 100.0%,"CASH: 51.1%, QQQ: 48.9%",-26.02626395119
310,2015-06-03 22:00:00,4009,Liquidating QQQ position (regime change),QQQ,SELL,"EMA_fast > EMA_slow, ADX=22.89 (Building trend)",22.885254601663117,109.67138616270255,108.59083745103808,25.0,20.0,MARKET,33,109.45044,3611.86452,0.0,0.33,7396.713604881,7392.768124881,3781.233604881,7392.768124881,"CASH: 51.1%, QQQ: 48.9%",CASH: 100.0%,-26.07231875119
311,2015-06-03 22:00:00,4009,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=22.89 (Building trend)",22.885254601663117,109.67138616270255,108.59083745103808,25.0,20.0,MARKET,457,4.844006167,2213.710818319,0.0,4.57,7392.768124881,7385.986625562,7392.768124881,5174.487306562,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",-26.14013374438
312,2015-06-04 22:00:00,4012,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=26.74 (Strong trend)",26.73740834135499,109.63771784783316,108.68122310271882,25.0,20.0,MARKET,457,4.72901625,2161.16042625,0.0,4.57,7337.811056562,7331.077732812,5174.487306562,7331.077732812,"CASH: 70.5%, TQQQ: 29.5%",CASH: 100.0%,-26.68922267188
313,2015-06-04 22:00:00,4012,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=26.74 (Strong trend)",26.73740834135499,109.63771784783316,108.68122310271882,25.0,20.0,MARKET,927,4.73848375,4392.57443625,0.0,9.27,7331.077732812,7317.419546562,7331.077732812,2929.233296562,CASH: 100.0%,"CASH: 40.0%, TQQQ: 60.0%",-26.82580453438
314,2015-06-21 22:00:00,4045,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=24.54 (Building trend)",24.544572809501705,109.50055816890577,108.84306196117373,25.0,20.0,MARKET,927,4.779382833,4430.487886191,0.0,9.27,7364.156105562,7350.451182753,2929.233296562,7350.451182753,"CASH: 39.8%, TQQQ: 60.2%",CASH: 100.0%,-26.49548817247
