Date,Regime,Trend,Vol,QQQ_Close,QQQ_Daily_Return,Portfolio_Value,Strategy_Daily_Return
2013-03-25 22:00:00-07:00,Cell_3,Sideways,Low,68.34,-0.003644846187490888,21255.214486367,-0.00767311479694781
2013-03-26 22:00:00-07:00,Cell_3,Sideways,Low,68.71,0.005414105940883816,21369.745542367,0.005388374512685332
2013-03-27 22:00:00-07:00,Cell_3,Sideways,Low,68.801,0.0013244069276670063,21417.223014367,0.0022217144282730287
2013-03-28 05:00:00-07:00,Cell_3,Sideways,Low,68.97,0.002456359645935379,21459.135014367,0.0019569297089489517
2013-04-01 22:00:00-07:00,Cell_3,Sideways,Low,68.5,-0.006814557053791504,21354.674486367,-0.004867881577242659
2013-04-02 22:00:00-07:00,Cell_3,Sideways,Low,69.04,0.007883211678832117,21373.304486367,0.0008724085216983076
2013-04-03 22:00:00-07:00,Cell_3,Sideways,Low,68.41,-0.009125144843568946,21219.196070367,-0.007210322395317876
2013-04-04 22:00:00-07:00,Cell_3,Sideways,Low,68.43,0.00029235491887151,21120.255014367,-0.0046628088864390585
2013-04-05 05:00:00-07:00,Cell_3,Sideways,Low,67.861,-0.008315066491304984,20979.143014367,-0.006681358719580276
2013-04-08 22:00:00-07:00,Cell_3,Sideways,Low,68.22,0.005290225608228585,21214.065542367,0.011197908696228423
2013-04-09 22:00:00-07:00,Cell_3,Sideways,Low,68.69,0.006889475227206098,21581.134486367,0.01730309276488846
2013-04-10 22:00:00-07:00,Cell_3,Sideways,Low,70.015,0.019289561799388556,21901.905014367,0.014863469212085846
2013-04-11 22:00:00-07:00,Cell_3,Sideways,Low,69.99,-0.00035706634292651576,21890.724486367,-0.0005104819874191723
2013-04-12 05:00:00-07:00,Cell_1,BullStrong,Low,69.94,-0.000714387769681383,21733.068640707,-0.0072019473708229325
2013-04-15 22:00:00-07:00,Cell_3,Sideways,Low,68.56,-0.01973119816985988,21317.689105889,-0.019112788059757736
2013-04-16 22:00:00-07:00,Cell_1,BullStrong,Low,69.47,0.013273045507584598,20645.511079639,-0.03153146773607422
2013-04-17 22:00:00-07:00,Cell_3,Sideways,Low,68.115,-0.019504822225421044,20153.599652736,-0.02382655604918071
2013-04-18 22:00:00-07:00,Cell_3,Sideways,Low,67.169,-0.013888277178301402,20090.660556736,-0.0031229704412360673
2013-04-19 05:00:00-07:00,Cell_3,Sideways,Low,68.09,0.013711682472569191,20309.858556736,0.010910442659711717
2013-04-22 22:00:00-07:00,Cell_3,Sideways,Low,68.79,0.010280511088265531,20725.359652736,0.020458098949300375
2013-04-23 22:00:00-07:00,Cell_3,Sideways,Low,69.45,0.009594417793283908,20871.955508736,0.007073259931614628
2013-04-24 22:00:00-07:00,Cell_3,Sideways,Low,69.42,-0.00043196544276457883,20934.734412736,0.0030078113176182156
2013-04-25 22:00:00-07:00,Cell_3,Sideways,Low,69.79,0.005329876116392971,20985.737460736,0.0024362882754782613
2013-04-26 05:00:00-07:00,Cell_3,Sideways,Low,69.57,-0.0031523140851124802,20933.377460736,-0.002495027877765305
2013-04-29 22:00:00-07:00,Cell_3,Sideways,Low,70.21,0.009199367543481385,21299.078652736,0.01746976533939317
2013-04-30 22:00:00-07:00,Cell_1,BullStrong,Low,70.72,0.007263922518159807,21122.258171044,-0.008301790165429822
2013-05-01 22:00:00-07:00,Cell_1,BullStrong,Low,70.39,-0.004666289592760181,21534.312527044,0.019508063610588544
2013-05-02 22:00:00-07:00,Cell_1,BullStrong,Low,71.28,0.012643841454752095,22095.188247044,0.026045675676696006
2013-05-03 05:00:00-07:00,Cell_2,BullStrong,High,72.12,0.011784511784511785,21982.963905756,-0.005079130353325408
2013-05-06 22:00:00-07:00,Cell_2,BullStrong,High,72.4,0.003882418191902385,22068.083905756,0.0038720893308527996
2013-05-07 22:00:00-07:00,Cell_2,BullStrong,High,72.36,-0.0005524861878453039,22055.923905756,-0.000551022012238603
2013-05-08 22:00:00-07:00,Cell_2,BullStrong,High,72.71,0.004836926478717523,22162.323905756,0.004824100792813874
2013-05-09 22:00:00-07:00,Cell_2,BullStrong,High,72.6065,-0.0014234630724797139,22130.859905756,-0.0014197067118863003
2013-05-10 05:00:00-07:00,Cell_2,BullStrong,High,73.05,0.0061082685434499665,22265.683905756,0.006092126585869071
2013-05-13 22:00:00-07:00,Cell_2,BullStrong,High,73.14,0.0012320328542094457,22293.043905756,0.001228796749105337
2013-05-14 22:00:00-07:00,Cell_1,BullStrong,Low,73.52,0.005195515449822259,22304.09826663,0.0004958659266420677
2013-05-15 22:00:00-07:00,Cell_1,BullStrong,Low,73.67,0.002040261153427639,22273.51395263,-0.0013712418961926089
2013-05-16 22:00:00-07:00,Cell_1,BullStrong,Low,73.59,-0.0010859237138591013,22638.47576663,0.016385461888778725
2013-05-17 05:00:00-07:00,Cell_1,BullStrong,Low,74.3,0.009648050006794402,22725.09576663,0.003826229331556026
2013-05-20 22:00:00-07:00,Cell_1,BullStrong,Low,74.19,-0.0014804845222072679,22700.81451663,-0.001068477345457663
2013-05-21 22:00:00-07:00,Cell_1,BullStrong,Low,74.27,0.0010783124410297883,22377.49039063,-0.014242842509599889
2013-05-22 22:00:00-07:00,Cell_1,BullStrong,Low,73.619,-0.00876531573986805,22153.25751663,-0.010020465659272131
2013-05-23 22:00:00-07:00,Cell_1,BullStrong,Low,73.45,-0.0022956030372594033,22125.39289063,-0.0012578116775414448
2013-05-24 05:00:00-07:00,Cell_1,BullStrong,Low,73.41,-0.0005445881552076242,22120.51289063,-0.0002205610550792369
2013-05-28 22:00:00-07:00,Cell_1,BullStrong,Low,73.89,0.006538618716796077,22247.85501463,0.005756743735084944
2013-05-29 22:00:00-07:00,Cell_1,BullStrong,Low,73.54,-0.004736770875625931,22420.57270263,0.007763341134973341
2013-05-30 22:00:00-07:00,Cell_1,BullStrong,Low,73.93,0.005303236333967908,22084.39432863,-0.014994192095751651
2013-05-31 05:00:00-07:00,Cell_1,BullStrong,Low,73.25,-0.009197889895847423,22001.43432863,-0.003756498764036804
2013-06-03 22:00:00-07:00,Cell_1,BullStrong,Low,73.38,0.0017747440273037543,21896.01326663,-0.0047915540607649295
2013-06-04 22:00:00-07:00,Cell_1,BullStrong,Low,73.0,-0.005178522758244753,21353.65039063,-0.02476993731213037
2013-06-05 22:00:00-07:00,Cell_3,Sideways,Low,72.05,-0.013013698630136987,21157.55453188,-0.009183247602295063
2013-06-06 22:00:00-07:00,Cell_3,Sideways,Low,72.4,0.004857737682165163,21418.87717888,0.0123512689808381
2013-06-07 05:00:00-07:00,Cell_3,Sideways,Low,73.39,0.013674033149171271,21650.53717888,0.010815693001331901
2013-06-10 22:00:00-07:00,Cell_3,Sideways,Low,73.42,0.0004087750374710451,21529.92578188,-0.0055708269962768345
2013-06-11 22:00:00-07:00,Cell_3,Sideways,Low,72.69,-0.009942794878779623,21208.66255888,-0.014921706013050045
2013-06-12 22:00:00-07:00,Cell_3,Sideways,Low,71.85,-0.011555922410235245,21162.54578188,-0.0021744311727328156
2013-06-13 22:00:00-07:00,Cell_3,Sideways,Low,72.76,0.01266527487821851,21299.03005888,0.006449331682810198
2013-06-14 05:00:00-07:00,Cell_3,Sideways,Low,72.28,-0.006597031335898846,21186.71005888,-0.005273479575806857
2013-06-17 22:00:00-07:00,Cell_3,Sideways,Low,72.98,0.009684560044272275,21572.47255888,0.018207758492372206
2013-06-18 22:00:00-07:00,Cell_3,Sideways,Low,73.58,0.00822143052891203,21571.68073288,-3.6705389140664647e-05
2013-06-19 22:00:00-07:00,Cell_3,Sideways,Low,72.76,-0.011144332699103017,21059.18625988,-0.02375774420853751
2013-06-20 22:00:00-07:00,Cell_3,Sideways,Low,71.025,-0.023845519516217703,20596.47448288,-0.021971968493460517
2013-06-21 05:00:00-07:00,Cell_3,Sideways,Low,70.43,-0.008377331925378389,20457.24448288,-0.006759894763335803
2013-06-24 22:00:00-07:00,Cell_3,Sideways,Low,69.73,-0.009938946471674003,20252.75135788,-0.009996122653328684
2013-06-25 22:00:00-07:00,Cell_3,Sideways,Low,70.24,0.007313925139825039,20479.37323288,0.011189683366740455
2013-06-26 22:00:00-07:00,Cell_3,Sideways,Low,70.87,0.008969248291571754,20671.80130888,0.009396189708142693
2013-06-27 22:00:00-07:00,Cell_3,Sideways,Low,71.18,0.004374206293212925,20755.43943388,0.004046000817745453
2013-06-28 05:00:00-07:00,Cell_3,Sideways,Low,71.27,0.001264400112391121,20776.49943388,0.0010146737710415735
2013-07-01 22:00:00-07:00,Cell_3,Sideways,Low,71.71,0.00617370562649081,20968.86000988,0.009258565265634683
2013-07-02 22:00:00-07:00,Cell_3,Sideways,Low,71.74,0.000418351694324362,21032.60770588,0.0030401126227159554
2013-07-03 05:00:00-07:00,Cell_3,Sideways,Low,72.031,0.004056314468915528,21100.70170588,0.0032375443384019013
2013-07-05 05:00:00-07:00,Cell_3,Sideways,Low,72.58,0.007621718426788466,21229.16770588,0.006088233547427533
2013-07-08 22:00:00-07:00,Cell_3,Sideways,Low,72.65,0.0009644530173601543,21432.97875988,0.00960052022875814
2013-07-09 22:00:00-07:00,Cell_3,Sideways,Low,73.09,0.006056434962147281,21610.54775488,0.008284849109839466
2013-07-10 22:00:00-07:00,Cell_3,Sideways,Low,73.51,0.005746340128608565,21989.36467888,0.017529260632204807
2013-07-11 22:00:00-07:00,Cell_3,Sideways,Low,74.97,0.019861243368249216,22380.94328188,0.017807636042168024
2013-07-12 05:00:00-07:00,Cell_1,BullStrong,Low,75.3,0.004401760704281713,22336.22048813,-0.0019982532991005947
2013-07-15 22:00:00-07:00,Cell_1,BullStrong,Low,75.47,0.0022576361221779548,22407.53923813,0.0031929640933612956
2013-07-16 22:00:00-07:00,Cell_1,BullStrong,Low,75.37,-0.0013250298131707962,22490.58214013,0.0037060250622562457
2013-07-17 22:00:00-07:00,Cell_1,BullStrong,Low,75.56,0.0025208969085843175,22414.95008613,-0.003362832208111214
2013-07-18 22:00:00-07:00,Cell_1,BullStrong,Low,75.37,-0.0025145579671784013,21986.49466213,-0.01911471684539334
2013-07-19 05:00:00-07:00,Cell_1,BullStrong,Low,74.59,-0.010348945203661935,21892.89466213,-0.004257158834928726
2013-07-22 22:00:00-07:00,Cell_1,BullStrong,Low,74.81,0.002949457031773696,21722.41426013,-0.007787019698902331
2013-07-23 22:00:00-07:00,Cell_1,BullStrong,Low,74.26,-0.007351958294345676,21776.94097813,0.002510159199941235
2013-07-24 22:00:00-07:00,Cell_1,BullStrong,Low,74.5,0.0032318879612173446,22038.24006413,0.011998888469340836
2013-07-25 22:00:00-07:00,Cell_1,BullStrong,Low,74.97,0.006308724832214765,22311.88796613,0.012416958033114281
2013-07-26 05:00:00-07:00,Cell_1,BullStrong,Low,75.37,0.0053354675203414696,22359.88796613,0.0021513195150883327
2013-07-29 22:00:00-07:00,Cell_1,BullStrong,Low,75.23,-0.001857502985272655,22478.88216213,0.005321770671671002
2013-07-30 22:00:00-07:00,Cell_1,BullStrong,Low,75.63,0.005317027781470158,22611.74131413,0.005910398526125413
2013-07-31 22:00:00-07:00,Cell_1,BullStrong,Low,75.77,0.0018511172815020495,23040.99133613,0.018983501360497305
2013-08-01 22:00:00-07:00,Cell_1,BullStrong,Low,76.54,0.010162333377326119,23365.92301013,0.014102330462252411
2013-08-02 05:00:00-07:00,Cell_1,BullStrong,Low,76.97,0.0056179775280898875,23417.52301013,0.0022083441761589933
2013-08-05 22:00:00-07:00,Cell_1,BullStrong,Low,77.02,0.0006496037417175523,23201.17508613,-0.009238719394293401
2013-08-06 22:00:00-07:00,Cell_1,BullStrong,Low,76.56,-0.005972474681900805,23066.19966213,-0.005817611543334728
2013-08-07 22:00:00-07:00,Cell_1,BullStrong,Low,76.42,-0.0018286311389759666,23234.40173813,0.007292145150211005
2013-08-08 22:00:00-07:00,Cell_1,BullStrong,Low,76.8,0.004972520282648521,23128.94006413,-0.004539031182667671
2013-08-09 05:00:00-07:00,Cell_1,BullStrong,Low,76.49,-0.004036458333333334,23091.74006413,-0.001608374611930116
2013-08-12 22:00:00-07:00,Cell_1,BullStrong,Low,76.67,0.002353248790691594,23432.42546613,0.014753561275757224
2013-08-13 22:00:00-07:00,Cell_1,BullStrong,Low,77.1,0.005608451806443198,23326.18548813,-0.004533887375575472
2013-08-14 22:00:00-07:00,Cell_1,BullStrong,Low,76.81,-0.003761348897535668,22585.31758613,-0.031761211123739266
2013-08-15 22:00:00-07:00,Cell_1,BullStrong,Low,75.51,-0.01692487957297227,22381.78798813,-0.009011588932669724
2013-08-16 05:00:00-07:00,Cell_1,BullStrong,Low,75.485,-0.00033108197589723216,22378.78798813,-0.00013403754881384034
2013-08-19 22:00:00-07:00,Cell_3,Sideways,Low,75.35,-0.0017884347883685501,22278.82149763,-0.00446701986510724
2013-08-20 22:00:00-07:00,Cell_3,Sideways,Low,75.68,0.004379562043795621,22311.42746763,0.0014635410586448028
2013-08-21 22:00:00-07:00,Cell_3,Sideways,Low,75.42,-0.003435517970401691,22377.75444163,0.0029727803878182558
2013-08-22 22:00:00-07:00,Cell_3,Sideways,Low,76.16,0.0098117210289048,22648.35782963,0.012092517535923466
2013-08-23 05:00:00-07:00,Cell_3,Sideways,Low,76.67,0.006696428571428571,22768.20782963,0.005291774392720197
2013-08-26 22:00:00-07:00,Cell_3,Sideways,Low,76.71,0.0005217164471109951,22486.35631663,-0.012379169898177281
2013-08-27 22:00:00-07:00,Cell_3,Sideways,Low,75.14,-0.020466692738886717,22174.28809263,-0.01387811433767982
2013-08-28 22:00:00-07:00,Cell_3,Sideways,Low,75.43,0.0038594623369709873,22334.59246763,0.007229290714107745
2013-08-29 22:00:00-07:00,Cell_3,Sideways,Low,75.96,0.007026382076097044,22374.38774763,0.0017817777538442282
2013-08-30 05:00:00-07:00,Cell_3,Sideways,Low,75.47,-0.006450763559768299,22259.23774763,-0.005146509540230759
2013-09-03 22:00:00-07:00,Cell_3,Sideways,Low,75.9,0.005697628196634425,22581.56746763,0.014480716889522387
2013-09-04 22:00:00-07:00,Cell_3,Sideways,Low,76.71,0.010671936758893281,22792.40167863,0.009336562278160031
2013-09-05 22:00:00-07:00,Cell_3,Sideways,Low,76.84,0.001694694303219919,22840.01184263,0.0020888612210023904
2013-09-06 05:00:00-07:00,Cell_3,Sideways,Low,76.93,0.0011712649661634565,22861.16184263,0.0009260065251159083
2013-09-09 22:00:00-07:00,Cell_3,Sideways,Low,77.83,0.01169894709476147,23312.72194163,0.019752281275484444
2013-09-10 22:00:00-07:00,Cell_3,Sideways,Low,78.21,0.004882436078632918,23376.99417863,0.002756959790492236
2013-09-11 22:00:00-07:00,Cell_1,BullStrong,Low,78.06,-0.0019179133103183737,23161.620693942,-0.009213052928972492
2013-09-12 22:00:00-07:00,Cell_1,BullStrong,Low,78.01,-0.0006405329233922624,23200.358722942,0.0016725094289335315
2013-09-13 05:00:00-07:00,Cell_1,BullStrong,Low,78.06,0.0006409434687860531,23206.358722942,0.0002586166908732672
2013-09-16 22:00:00-07:00,Cell_1,BullStrong,Low,77.85,-0.002690238278247502,23339.313866942,0.005729254881704446
2013-09-17 22:00:00-07:00,Cell_1,BullStrong,Low,78.37,0.006679511881824021,23916.147520942,0.024715107620067272
2013-09-18 22:00:00-07:00,Cell_1,BullStrong,Low,79.31,0.011994385606737271,24118.408241942,0.008457077830904491
2013-09-19 22:00:00-07:00,Cell_1,BullStrong,Low,79.5,0.002395662589837347,23981.442712942,-0.005678879286976179
2013-09-20 05:00:00-07:00,Cell_1,BullStrong,Low,78.985,-0.006477987421383648,23919.642712942,-0.002576992582962849
2013-09-23 22:00:00-07:00,Cell_1,BullStrong,Low,78.83,-0.0019623979236563904,23822.762664942,-0.004050229728037783
2013-09-24 22:00:00-07:00,Cell_1,BullStrong,Low,78.83,0.0,23686.968866942,-0.005700170039465513
2013-09-25 22:00:00-07:00,Cell_1,BullStrong,Low,78.56,-0.003425091970062159,23980.480116942,0.012391254096239814
2013-09-26 22:00:00-07:00,Cell_1,BullStrong,Low,79.17,0.007764765784114053,23984.985693942,0.00018788518737024158
2013-09-27 05:00:00-07:00,Cell_1,BullStrong,Low,79.07,-0.0012631047113805735,23972.985693942,-0.0005003129938506028
2013-09-30 22:00:00-07:00,Cell_1,BullStrong,Low,78.88,-0.002402934109017326,24290.452375942,0.01324268433031369
2013-10-01 22:00:00-07:00,Cell_1,BullStrong,Low,79.68,0.010141987829614604,24359.321222942,0.002835222907096197
2013-10-02 22:00:00-07:00,Cell_1,BullStrong,Low,79.65,-0.00037650602409638556,23841.287568942,-0.021266341917282473
2013-10-03 22:00:00-07:00,Cell_1,BullStrong,Low,78.72,-0.011676082862523541,24097.131414942,0.010731125374842896
2013-10-04 05:00:00-07:00,Cell_1,BullStrong,Low,79.4,0.008638211382113821,24178.731414942,0.0033862951815667973
2013-10-07 22:00:00-07:00,Cell_1,BullStrong,Low,78.74,-0.00831234256926952,22928.490116942,-0.05170830828731463
2013-10-08 22:00:00-07:00,Cell_3,Sideways,Low,77.22,-0.019304038608077216,22575.456362762,-0.015397165377197743
2013-10-09 22:00:00-07:00,Cell_3,Sideways,Low,76.98,-0.003108003108003108,22804.556098762,0.010148177397551875
2013-10-10 22:00:00-07:00,Cell_3,Sideways,Low,78.61,0.021174330995063655,23293.620209762,0.02144589479759924
2013-10-11 05:00:00-07:00,Cell_3,Sideways,Low,79.23,0.007887037272611627,23438.700209762,0.006228314821549258
2013-10-14 22:00:00-07:00,Cell_3,Sideways,Low,79.79,0.007068029786696958,23617.643466762,0.007634521342846127
2013-10-15 22:00:00-07:00,Cell_3,Sideways,Low,79.48,-0.003885198646446923,23713.568334762,0.00406157659780912
2013-10-16 22:00:00-07:00,Cell_3,Sideways,Low,80.38,0.01132360342224459,24006.519980762,0.012353756375440077
2013-10-17 22:00:00-07:00,Cell_1,BullStrong,Low,80.84,0.005722816621050012,24710.76875083,0.02933572923657243
2013-10-18 05:00:00-07:00,Cell_1,BullStrong,Low,82.15,0.01620484908461158,24867.96875083,0.0063615989281887424
2013-10-21 22:00:00-07:00,Cell_1,BullStrong,Low,82.33,0.0021911138161898967,25027.70994283,0.006423572170311194
2013-10-22 22:00:00-07:00,Cell_1,BullStrong,Low,82.45,0.0014575488886189724,24798.50918683,-0.009157879667119204
2013-10-23 22:00:00-07:00,Cell_1,BullStrong,Low,81.95,-0.006064281382656155,24924.17562583,0.005067499745780644
2013-10-24 22:00:00-07:00,Cell_1,BullStrong,Low,82.31,0.004392922513727883,25268.89643983,0.013830780972460767
2013-10-25 05:00:00-07:00,Cell_1,BullStrong,Low,82.9,0.0071680233264487915,25339.69643983,0.0028018635546110267
2013-10-28 22:00:00-07:00,Cell_1,BullStrong,Low,82.92,0.00024125452352231604,25447.55600383,0.0042565452295814325
2013-10-29 22:00:00-07:00,Cell_1,BullStrong,Low,83.06,0.001688374336710082,25415.33356183,-0.0012662293382967834
2013-10-30 22:00:00-07:00,Cell_1,BullStrong,Low,82.98,-0.000963159162051529,25306.22000083,-0.004293217743318235
2013-10-31 22:00:00-07:00,Cell_1,BullStrong,Low,82.79,-0.002289708363461075,25275.99106183,-0.0011945260492878251
2013-11-01 05:00:00-07:00,Cell_1,BullStrong,Low,82.81,0.00024157506945283246,25278.39106183,9.495176644623479e-05
2013-11-04 22:00:00-08:00,Cell_1,BullStrong,Low,82.93,0.0014491003501992514,25432.41518983,0.006093114376752173
2013-11-05 22:00:00-08:00,Cell_1,BullStrong,Low,83.02,0.0010852526226938382,25416.47956483,-0.0006265871676384236
2013-11-06 22:00:00-08:00,Cell_1,BullStrong,Low,83.0,-0.0002409058058299205,24557.05662883,-0.033813610331354646
2013-11-07 22:00:00-08:00,Cell_1,BullStrong,Low,81.44,-0.018795180722891568,24946.14837283,0.015844396577365305
2013-11-08 06:00:00-08:00,Cell_1,BullStrong,Low,82.54,0.013506876227897839,25078.14837283,0.005291398015726039
2013-11-11 22:00:00-08:00,Cell_1,BullStrong,Low,82.41,-0.001574993942330991,25064.04556783,-0.0005623543170068794
2013-11-12 22:00:00-08:00,Cell_1,BullStrong,Low,82.54,0.0015774784613517777,25623.26994283,0.022311816082786377
2013-11-13 22:00:00-08:00,Cell_1,BullStrong,Low,83.54,0.0121153380179307,25865.05606183,0.009436192942566158
2013-11-14 22:00:00-08:00,Cell_1,BullStrong,Low,83.8,0.0031122815417763947,26006.17869283,0.005456111545347074
2013-11-15 06:00:00-08:00,Cell_1,BullStrong,Low,83.96,0.0019093078758949881,26025.37869283,0.0007382860906548147
2013-11-18 22:00:00-08:00,Cell_1,BullStrong,Low,83.14,-0.009766555502620296,25332.84893983,-0.02660978582381943
2013-11-19 22:00:00-08:00,Cell_3,Sideways,Low,82.9,-0.0028866971373586723,25151.545522955,-0.007156850668696115
2013-11-20 22:00:00-08:00,Cell_3,Sideways,Low,82.7,-0.0024125452352231603,25256.546042955,0.004174714428748302
2013-11-21 22:00:00-08:00,Cell_3,Sideways,Low,83.54,0.010157194679564692,25541.413282955,0.011278946832853267
2013-11-22 06:00:00-08:00,Cell_3,Sideways,Low,83.99,0.005386641129997606,25650.313282955,0.004263663830719741
2013-11-25 22:00:00-08:00,Cell_3,Sideways,Low,84.19,0.002381235861412073,25820.850262955,0.006648534001076871
2013-11-26 22:00:00-08:00,Cell_1,BullStrong,Low,84.63,0.0052262739042641644,26126.679950474,0.011844291896064004
2013-11-27 06:00:00-08:00,Cell_1,BullStrong,Low,85.22,0.006971523100555359,26199.249950474,0.0027776204300571073
2013-11-29 06:00:00-08:00,Cell_1,BullStrong,Low,85.73,0.005984510678244543,26261.979950474,0.0023943433540495338
2013-12-02 22:00:00-08:00,Cell_1,BullStrong,Low,85.48,-0.0029161320424588824,26343.317133474,0.003097145879838049
2013-12-03 22:00:00-08:00,Cell_1,BullStrong,Low,85.41,-0.0008189050070191858,26375.342604474,0.0012156962176682671
2013-12-04 22:00:00-08:00,Cell_1,BullStrong,Low,85.49,0.0009366584709050462,26336.140258474,-0.0014863255650506765
2013-12-05 22:00:00-08:00,Cell_1,BullStrong,Low,85.38,-0.001286700198853667,26649.079479474,0.011882501305380452
2013-12-06 06:00:00-08:00,Cell_1,BullStrong,Low,86.0,0.007261653783087374,26725.339479474,0.002861637305661457
2013-12-09 22:00:00-08:00,Cell_1,BullStrong,Low,86.35,0.004069767441860465,26932.316816474,0.007744610210057981
2013-12-10 22:00:00-08:00,Cell_1,BullStrong,Low,86.29,-0.0006948465547191662,26315.445104474,-0.02290451713469637
2013-12-11 22:00:00-08:00,Cell_1,BullStrong,Low,85.18,-0.012863599490091552,26051.399624474,-0.01003385954338688
2013-12-12 22:00:00-08:00,Cell_1,BullStrong,Low,84.96,-0.002582765907490021,25950.090104474,-0.00388883213417926
2013-12-13 06:00:00-08:00,Cell_3,Sideways,Low,84.85,-0.0012947269303201507,25825.275872738,-0.004809780283363295
2013-12-16 22:00:00-08:00,Cell_3,Sideways,Low,85.32,0.00553918680023571,25995.181100738,0.0065790285779428
2013-12-17 22:00:00-08:00,Cell_3,Sideways,Low,85.15,-0.0019924988279418658,26134.525644738,0.005360399047038915
2013-12-18 22:00:00-08:00,Cell_3,Sideways,Low,86.14,0.011626541397533764,26326.422975738,0.007342675111405251
2013-12-19 22:00:00-08:00,Cell_3,Sideways,Low,85.9,-0.0027861620617599257,26429.567916738,0.003917924630135157
2013-12-20 06:00:00-08:00,Cell_3,Sideways,Low,86.5,0.006984866123399301,26575.367916738,0.005516548755519534
2013-12-23 22:00:00-08:00,Cell_3,Sideways,Low,87.41,0.010520231213872832,26983.235982738,0.015347598094516385
2013-12-24 06:00:00-08:00,Cell_3,Sideways,Low,87.45,0.0004576135453609427,26992.955982738,0.0003602236590977517
2013-12-26 22:00:00-08:00,Cell_1,BullStrong,Low,87.74,0.003316180674671241,26998.109694314,0.00019092801763896476
2013-12-27 06:00:00-08:00,Cell_1,BullStrong,Low,87.52,-0.00250740825165261,26970.829694314,-0.0010104411126881734
2013-12-30 22:00:00-08:00,Cell_1,BullStrong,Low,87.39,-0.0014853747714808044,27185.215399314,0.007948799033245791
2013-12-31 06:00:00-08:00,Cell_1,BullStrong,Low,87.96,0.006522485410230003,27255.895399314,0.0025999426144618135
2014-01-02 22:00:00-08:00,Cell_1,BullStrong,Low,87.27,-0.007844474761255117,26440.617739314,-0.02991197493444004
2014-01-03 06:00:00-08:00,Cell_1,BullStrong,Low,86.64,-0.007218975592987281,26362.497739314,-0.0029545451914251234
2014-01-06 22:00:00-08:00,Cell_3,Sideways,Low,86.32,-0.003693444136657433,26296.085666754,-0.002519187416030032
2014-01-07 22:00:00-08:00,Cell_3,Sideways,Low,87.12,0.009267840593141797,26529.576291754,0.008879292072553632
2014-01-08 22:00:00-08:00,Cell_3,Sideways,Low,87.31,0.0021808999081726357,26520.151936754,-0.00035523955966568926
2014-01-09 22:00:00-08:00,Cell_3,Sideways,Low,87.02,-0.0033214981101821095,26503.159436754,-0.0006407391647123361
2014-01-10 06:00:00-08:00,Cell_3,Sideways,Low,87.3,0.003217651114686279,26570.919436754,0.0025566763148257682
2014-01-13 22:00:00-08:00,Cell_3,Sideways,Low,86.01,-0.014776632302405498,26313.701271754,-0.009680439008226608
2014-01-14 22:00:00-08:00,Cell_3,Sideways,Low,87.65,0.019067550284850597,26837.341976754,0.019899925882418273
2014-01-15 22:00:00-08:00,Cell_3,Sideways,Low,88.37,0.008214489446662863,27023.108771754,0.006921952075615674
2014-01-16 22:00:00-08:00,Cell_3,Sideways,Low,88.38,0.00011316057485572027,26926.685121754,-0.0035681923502741907
2014-01-17 06:00:00-08:00,Cell_3,Sideways,Low,87.88,-0.005657388549445576,26805.685121754,-0.004493683476182681
2014-01-21 22:00:00-08:00,Cell_3,Sideways,Low,88.55,0.007624032771961766,27142.016311754,0.012547009653823485
2014-01-22 22:00:00-08:00,Cell_3,Sideways,Low,88.78,0.0025974025974025974,27129.860121754,-0.00044787350579904024
2014-01-23 22:00:00-08:00,Cell_3,Sideways,Low,88.48,-0.003379139445821131,26727.055101754,-0.014847294390471699
2014-01-24 06:00:00-08:00,Cell_3,Sideways,Low,86.74,-0.019665461121157322,26305.975101754,-0.015754822160424477
2014-01-27 22:00:00-08:00,Cell_3,Sideways,Low,85.9,-0.009684113442471755,25948.451351754,-0.013590971200157544
2014-01-28 22:00:00-08:00,Cell_3,Sideways,Low,85.85,-0.0005820721769499418,25775.903811754,-0.006649627666058635
2014-01-29 22:00:00-08:00,Cell_3,Sideways,Low,84.93,-0.010716365754222482,25812.997521754,0.0014390847463934514
2014-01-30 22:00:00-08:00,Cell_4,Sideways,High,86.5,0.018485811845048862,25927.144266169,0.004422064671830631
2014-01-31 06:00:00-08:00,Cell_4,Sideways,High,86.27,-0.0026589595375722543,25927.144266169,0.0
2014-02-03 22:00:00-08:00,Cell_4,Sideways,High,84.29,-0.02295119972180364,25826.844266169,-0.003868532491288534
2014-02-04 22:00:00-08:00,Cell_4,Sideways,High,84.91,0.007355558191956341,25516.415766169,-0.012019606298034457
2014-02-05 22:00:00-08:00,Cell_4,Sideways,High,84.69,-0.0025909786833117417,25376.015766169,-0.0055023401909820606
2014-02-06 22:00:00-08:00,Cell_4,Sideways,High,85.77,0.012752391073326248,25389.665766169,0.0005379095018611242
2014-02-07 06:00:00-08:00,Cell_4,Sideways,High,87.3,0.017838405036726127,25389.665766169,0.0
2014-02-10 22:00:00-08:00,Cell_4,Sideways,High,87.8,0.0057273768613974796,25309.715766169,-0.0031489189631842686
2014-02-11 22:00:00-08:00,Cell_4,Sideways,High,88.8,0.011389521640091117,25165.415766169,-0.00570136785940848
2014-02-12 22:00:00-08:00,Cell_4,Sideways,High,88.97,0.0019144144144144144,25329.215766169,0.006508932795785703
